,Date,Country,Continent,Code,Cases,Deaths
523,14/05/2020,Algeria,Africa,DZA,186,7
524,13/05/2020,Algeria,Africa,DZA,176,8
525,12/05/2020,Algeria,Africa,DZA,168,5
526,11/05/2020,Algeria,Africa,DZA,165,8
527,10/05/2020,Algeria,Africa,DZA,189,6
528,09/05/2020,Algeria,Africa,DZA,187,5
529,08/05/2020,Algeria,Africa,DZA,185,7
530,07/05/2020,Algeria,Africa,DZA,159,6
531,06/05/2020,Algeria,Africa,DZA,190,5
532,05/05/2020,Algeria,Africa,DZA,174,2
533,04/05/2020,Algeria,Africa,DZA,179,4
534,03/05/2020,Algeria,Africa,DZA,141,6
535,02/05/2020,Algeria,Africa,DZA,148,3
536,01/05/2020,Algeria,Africa,DZA,158,6
537,30/04/2020,Algeria,Africa,DZA,199,7
538,29/04/2020,Algeria,Africa,DZA,132,5
539,28/04/2020,Algeria,Africa,DZA,135,7
540,27/04/2020,Algeria,Africa,DZA,126,6
541,26/04/2020,Algeria,Africa,DZA,129,4
542,25/04/2020,Algeria,Africa,DZA,120,8
543,24/04/2020,Algeria,Africa,DZA,97,5
544,23/04/2020,Algeria,Africa,DZA,99,10
545,22/04/2020,Algeria,Africa,DZA,93,8
546,21/04/2020,Algeria,Africa,DZA,89,9
547,20/04/2020,Algeria,Africa,DZA,94,8
548,19/04/2020,Algeria,Africa,DZA,117,3
549,18/04/2020,Algeria,Africa,DZA,150,16
550,17/04/2020,Algeria,Africa,DZA,108,12
551,16/04/2020,Algeria,Africa,DZA,90,11
552,15/04/2020,Algeria,Africa,DZA,87,12
553,14/04/2020,Algeria,Africa,DZA,69,20
554,13/04/2020,Algeria,Africa,DZA,89,18
555,12/04/2020,Algeria,Africa,DZA,64,19
556,11/04/2020,Algeria,Africa,DZA,95,21
557,10/04/2020,Algeria,Africa,DZA,94,30
558,09/04/2020,Algeria,Africa,DZA,104,12
559,08/04/2020,Algeria,Africa,DZA,45,20
560,07/04/2020,Algeria,Africa,DZA,103,21
561,06/04/2020,Algeria,Africa,DZA,69,22
562,05/04/2020,Algeria,Africa,DZA,80,25
563,04/04/2020,Algeria,Africa,DZA,185,42
564,03/04/2020,Algeria,Africa,DZA,139,5
565,02/04/2020,Algeria,Africa,DZA,131,14
566,01/04/2020,Algeria,Africa,DZA,132,9
567,31/03/2020,Algeria,Africa,DZA,73,4
568,30/03/2020,Algeria,Africa,DZA,57,2
569,29/03/2020,Algeria,Africa,DZA,45,3
570,28/03/2020,Algeria,Africa,DZA,42,1
571,27/03/2020,Algeria,Africa,DZA,65,4
572,26/03/2020,Algeria,Africa,DZA,38,2
573,25/03/2020,Algeria,Africa,DZA,34,2
574,24/03/2020,Algeria,Africa,DZA,29,0
575,23/03/2020,Algeria,Africa,DZA,62,2
576,22/03/2020,Algeria,Africa,DZA,37,5
577,21/03/2020,Algeria,Africa,DZA,12,3
578,20/03/2020,Algeria,Africa,DZA,18,1
579,19/03/2020,Algeria,Africa,DZA,12,1
580,18/03/2020,Algeria,Africa,DZA,2,1
581,17/03/2020,Algeria,Africa,DZA,10,0
582,16/03/2020,Algeria,Africa,DZA,11,2
583,15/03/2020,Algeria,Africa,DZA,11,0
584,14/03/2020,Algeria,Africa,DZA,1,1
585,13/03/2020,Algeria,Africa,DZA,5,1
586,12/03/2020,Algeria,Africa,DZA,0,0
587,09/03/2020,Algeria,Africa,DZA,3,0
588,06/03/2020,Algeria,Africa,DZA,5,0
589,05/03/2020,Algeria,Africa,DZA,7,0
590,04/03/2020,Algeria,Africa,DZA,2,0
591,02/03/2020,Algeria,Africa,DZA,0,0
592,01/03/2020,Algeria,Africa,DZA,2,0
593,29/02/2020,Algeria,Africa,DZA,0,0
594,28/02/2020,Algeria,Africa,DZA,0,0
595,27/02/2020,Algeria,Africa,DZA,0,0
596,26/02/2020,Algeria,Africa,DZA,1,0
597,25/02/2020,Algeria,Africa,DZA,0,0
598,24/02/2020,Algeria,Africa,DZA,0,0
599,23/02/2020,Algeria,Africa,DZA,0,0
600,22/02/2020,Algeria,Africa,DZA,0,0
601,21/02/2020,Algeria,Africa,DZA,0,0
602,20/02/2020,Algeria,Africa,DZA,0,0
603,19/02/2020,Algeria,Africa,DZA,0,0
604,18/02/2020,Algeria,Africa,DZA,0,0
605,17/02/2020,Algeria,Africa,DZA,0,0
606,16/02/2020,Algeria,Africa,DZA,0,0
607,15/02/2020,Algeria,Africa,DZA,0,0
608,14/02/2020,Algeria,Africa,DZA,0,0
609,13/02/2020,Algeria,Africa,DZA,0,0
610,12/02/2020,Algeria,Africa,DZA,0,0
611,11/02/2020,Algeria,Africa,DZA,0,0
612,10/02/2020,Algeria,Africa,DZA,0,0
613,09/02/2020,Algeria,Africa,DZA,0,0
614,08/02/2020,Algeria,Africa,DZA,0,0
615,07/02/2020,Algeria,Africa,DZA,0,0
616,06/02/2020,Algeria,Africa,DZA,0,0
617,05/02/2020,Algeria,Africa,DZA,0,0
618,04/02/2020,Algeria,Africa,DZA,0,0
619,03/02/2020,Algeria,Africa,DZA,0,0
620,02/02/2020,Algeria,Africa,DZA,0,0
621,01/02/2020,Algeria,Africa,DZA,0,0
622,31/01/2020,Algeria,Africa,DZA,0,0
623,30/01/2020,Algeria,Africa,DZA,0,0
624,29/01/2020,Algeria,Africa,DZA,0,0
625,28/01/2020,Algeria,Africa,DZA,0,0
626,27/01/2020,Algeria,Africa,DZA,0,0
627,26/01/2020,Algeria,Africa,DZA,0,0
628,25/01/2020,Algeria,Africa,DZA,0,0
629,24/01/2020,Algeria,Africa,DZA,0,0
630,23/01/2020,Algeria,Africa,DZA,0,0
631,22/01/2020,Algeria,Africa,DZA,0,0
632,21/01/2020,Algeria,Africa,DZA,0,0
633,20/01/2020,Algeria,Africa,DZA,0,0
634,19/01/2020,Algeria,Africa,DZA,0,0
635,18/01/2020,Algeria,Africa,DZA,0,0
636,17/01/2020,Algeria,Africa,DZA,0,0
637,16/01/2020,Algeria,Africa,DZA,0,0
638,15/01/2020,Algeria,Africa,DZA,0,0
639,14/01/2020,Algeria,Africa,DZA,0,0
640,13/01/2020,Algeria,Africa,DZA,0,0
641,12/01/2020,Algeria,Africa,DZA,0,0
642,11/01/2020,Algeria,Africa,DZA,0,0
643,10/01/2020,Algeria,Africa,DZA,0,0
644,09/01/2020,Algeria,Africa,DZA,0,0
645,08/01/2020,Algeria,Africa,DZA,0,0
646,07/01/2020,Algeria,Africa,DZA,0,0
647,06/01/2020,Algeria,Africa,DZA,0,0
648,05/01/2020,Algeria,Africa,DZA,0,0
649,04/01/2020,Algeria,Africa,DZA,0,0
650,03/01/2020,Algeria,Africa,DZA,0,0
651,02/01/2020,Algeria,Africa,DZA,0,0
652,01/01/2020,Algeria,Africa,DZA,0,0
653,31/12/2019,Algeria,Africa,DZA,0,0
654,01/09/2020,Andorra,Europe,AND,52,0
655,31/08/2020,Andorra,Europe,AND,0,0
656,30/08/2020,Andorra,Europe,AND,0,0
657,29/08/2020,Andorra,Europe,AND,26,0
658,28/08/2020,Andorra,Europe,AND,0,0
659,27/08/2020,Andorra,Europe,AND,38,0
660,26/08/2020,Andorra,Europe,AND,0,0
661,25/08/2020,Andorra,Europe,AND,15,0
662,24/08/2020,Andorra,Europe,AND,0,0
663,23/08/2020,Andorra,Europe,AND,0,0
664,22/08/2020,Andorra,Europe,AND,21,0
665,21/08/2020,Andorra,Europe,AND,0,0
666,20/08/2020,Andorra,Europe,AND,19,0
667,19/08/2020,Andorra,Europe,AND,0,0
668,18/08/2020,Andorra,Europe,AND,16,0
669,17/08/2020,Andorra,Europe,AND,0,0
670,16/08/2020,Andorra,Europe,AND,0,0
671,15/08/2020,Andorra,Europe,AND,8,0
672,14/08/2020,Andorra,Europe,AND,4,0
673,13/08/2020,Andorra,Europe,AND,14,1
674,12/08/2020,Andorra,Europe,AND,0,0
675,11/08/2020,Andorra,Europe,AND,7,0
676,10/08/2020,Andorra,Europe,AND,0,0
677,09/08/2020,Andorra,Europe,AND,1,0
678,08/08/2020,Andorra,Europe,AND,11,0
679,07/08/2020,Andorra,Europe,AND,5,0
680,06/08/2020,Andorra,Europe,AND,0,0
681,05/08/2020,Andorra,Europe,AND,2,0
682,04/08/2020,Andorra,Europe,AND,12,0
683,03/08/2020,Andorra,Europe,AND,0,0
684,02/08/2020,Andorra,Europe,AND,0,0
685,01/08/2020,Andorra,Europe,AND,3,0
686,31/07/2020,Andorra,Europe,AND,4,0
687,30/07/2020,Andorra,Europe,AND,11,0
688,29/07/2020,Andorra,Europe,AND,0,0
689,28/07/2020,Andorra,Europe,AND,10,0
690,27/07/2020,Andorra,Europe,AND,0,0
691,26/07/2020,Andorra,Europe,AND,8,0
692,25/07/2020,Andorra,Europe,AND,0,0
693,24/07/2020,Andorra,Europe,AND,0,0
694,23/07/2020,Andorra,Europe,AND,5,0
695,22/07/2020,Andorra,Europe,AND,0,0
696,21/07/2020,Andorra,Europe,AND,4,0
697,20/07/2020,Andorra,Europe,AND,0,0
698,19/07/2020,Andorra,Europe,AND,0,0
699,18/07/2020,Andorra,Europe,AND,3,0
700,17/07/2020,Andorra,Europe,AND,15,0
701,16/07/2020,Andorra,Europe,AND,1,0
702,15/07/2020,Andorra,Europe,AND,3,0
703,14/07/2020,Andorra,Europe,AND,3,0
704,13/07/2020,Andorra,Europe,AND,0,0
705,12/07/2020,Andorra,Europe,AND,0,0
706,11/07/2020,Andorra,Europe,AND,0,0
707,10/07/2020,Andorra,Europe,AND,0,0
708,09/07/2020,Andorra,Europe,AND,0,0
709,08/07/2020,Andorra,Europe,AND,0,0
710,07/07/2020,Andorra,Europe,AND,0,0
711,06/07/2020,Andorra,Europe,AND,0,0
712,05/07/2020,Andorra,Europe,AND,0,0
713,04/07/2020,Andorra,Europe,AND,0,0
714,03/07/2020,Andorra,Europe,AND,0,0
715,02/07/2020,Andorra,Europe,AND,0,0
716,01/07/2020,Andorra,Europe,AND,0,0
717,30/06/2020,Andorra,Europe,AND,0,0
718,29/06/2020,Andorra,Europe,AND,0,0
719,28/06/2020,Andorra,Europe,AND,0,0
720,27/06/2020,Andorra,Europe,AND,0,0
721,26/06/2020,Andorra,Europe,AND,0,0
722,25/06/2020,Andorra,Europe,AND,0,0
723,24/06/2020,Andorra,Europe,AND,0,0
724,23/06/2020,Andorra,Europe,AND,0,0
725,22/06/2020,Andorra,Europe,AND,0,0
726,21/06/2020,Andorra,Europe,AND,0,0
727,20/06/2020,Andorra,Europe,AND,0,0
728,19/06/2020,Andorra,Europe,AND,1,0
729,18/06/2020,Andorra,Europe,AND,0,0
730,17/06/2020,Andorra,Europe,AND,1,1
731,16/06/2020,Andorra,Europe,AND,0,0
732,15/06/2020,Andorra,Europe,AND,0,0
733,14/06/2020,Andorra,Europe,AND,0,0
734,13/06/2020,Andorra,Europe,AND,1,0
735,12/06/2020,Andorra,Europe,AND,0,0
736,11/06/2020,Andorra,Europe,AND,0,0
737,10/06/2020,Andorra,Europe,AND,0,0
738,09/06/2020,Andorra,Europe,AND,0,0
739,08/06/2020,Andorra,Europe,AND,0,0
740,07/06/2020,Andorra,Europe,AND,0,0
741,06/06/2020,Andorra,Europe,AND,0,0
742,05/06/2020,Andorra,Europe,AND,1,0
743,04/06/2020,Andorra,Europe,AND,7,0
744,03/06/2020,Andorra,Europe,AND,79,0
745,02/06/2020,Andorra,Europe,AND,1,0
746,01/06/2020,Andorra,Europe,AND,0,0
747,31/05/2020,Andorra,Europe,AND,0,0
748,30/05/2020,Andorra,Europe,AND,1,0
749,29/05/2020,Andorra,Europe,AND,0,0
750,28/05/2020,Andorra,Europe,AND,0,0
751,27/05/2020,Andorra,Europe,AND,0,0
752,26/05/2020,Andorra,Europe,AND,0,0
753,25/05/2020,Andorra,Europe,AND,1,0
754,24/05/2020,Andorra,Europe,AND,0,0
755,23/05/2020,Andorra,Europe,AND,0,0
756,22/05/2020,Andorra,Europe,AND,0,0
757,21/05/2020,Andorra,Europe,AND,1,0
758,20/05/2020,Andorra,Europe,AND,0,0
759,19/05/2020,Andorra,Europe,AND,0,0
760,18/05/2020,Andorra,Europe,AND,0,0
761,17/05/2020,Andorra,Europe,AND,0,2
762,16/05/2020,Andorra,Europe,AND,0,0
763,15/05/2020,Andorra,Europe,AND,1,0
764,14/05/2020,Andorra,Europe,AND,2,1
765,13/05/2020,Andorra,Europe,AND,2,0
766,12/05/2020,Andorra,Europe,AND,1,0
767,11/05/2020,Andorra,Europe,AND,1,0
768,10/05/2020,Andorra,Europe,AND,2,1
769,09/05/2020,Andorra,Europe,AND,0,0
770,08/05/2020,Andorra,Europe,AND,1,1
771,07/05/2020,Andorra,Europe,AND,0,0
772,06/05/2020,Andorra,Europe,AND,1,1
773,05/05/2020,Andorra,Europe,AND,2,0
774,04/05/2020,Andorra,Europe,AND,1,1
775,03/05/2020,Andorra,Europe,AND,1,1
776,02/05/2020,Andorra,Europe,AND,1,1
777,01/05/2020,Andorra,Europe,AND,2,0
778,30/04/2020,Andorra,Europe,AND,0,1
779,29/04/2020,Andorra,Europe,AND,0,1
780,28/04/2020,Andorra,Europe,AND,3,0
781,27/04/2020,Andorra,Europe,AND,7,0
782,26/04/2020,Andorra,Europe,AND,2,0
783,25/04/2020,Andorra,Europe,AND,7,3
784,24/04/2020,Andorra,Europe,AND,1,0
785,23/04/2020,Andorra,Europe,AND,6,0
786,22/04/2020,Andorra,Europe,AND,0,1
787,21/04/2020,Andorra,Europe,AND,4,0
788,20/04/2020,Andorra,Europe,AND,9,1
789,19/04/2020,Andorra,Europe,AND,8,0
790,18/04/2020,Andorra,Europe,AND,14,2
791,17/04/2020,Andorra,Europe,AND,9,0
792,16/04/2020,Andorra,Europe,AND,14,2
793,15/04/2020,Andorra,Europe,AND,13,2
794,14/04/2020,Andorra,Europe,AND,8,0
795,13/04/2020,Andorra,Europe,AND,16,1
796,12/04/2020,Andorra,Europe,AND,21,2
797,11/04/2020,Andorra,Europe,AND,18,1
798,10/04/2020,Andorra,Europe,AND,19,2
799,09/04/2020,Andorra,Europe,AND,19,1
800,08/04/2020,Andorra,Europe,AND,19,1
801,07/04/2020,Andorra,Europe,AND,25,3
802,06/04/2020,Andorra,Europe,AND,35,1
803,05/04/2020,Andorra,Europe,AND,27,1
804,04/04/2020,Andorra,Europe,AND,11,1
805,03/04/2020,Andorra,Europe,AND,38,1
806,02/04/2020,Andorra,Europe,AND,14,2
807,01/04/2020,Andorra,Europe,AND,6,4
808,31/03/2020,Andorra,Europe,AND,36,2
809,30/03/2020,Andorra,Europe,AND,26,2
810,29/03/2020,Andorra,Europe,AND,41,1
811,28/03/2020,Andorra,Europe,AND,43,0
812,27/03/2020,Andorra,Europe,AND,36,3
813,26/03/2020,Andorra,Europe,AND,24,0
814,25/03/2020,Andorra,Europe,AND,31,0
815,24/03/2020,Andorra,Europe,AND,20,0
816,23/03/2020,Andorra,Europe,AND,25,0
817,22/03/2020,Andorra,Europe,AND,13,0
818,21/03/2020,Andorra,Europe,AND,0,0
819,20/03/2020,Andorra,Europe,AND,22,0
820,19/03/2020,Andorra,Europe,AND,39,0
821,18/03/2020,Andorra,Europe,AND,0,0
822,17/03/2020,Andorra,Europe,AND,9,0
823,16/03/2020,Andorra,Europe,AND,3,0
824,14/03/2020,Andorra,Europe,AND,1,0
825,03/03/2020,Andorra,Europe,AND,1,0
826,01/09/2020,Angola,Africa,AGO,0,0
827,31/08/2020,Angola,Africa,AGO,73,0
828,30/08/2020,Angola,Africa,AGO,80,1
829,29/08/2020,Angola,Africa,AGO,56,1
830,28/08/2020,Angola,Africa,AGO,83,2
831,27/08/2020,Angola,Africa,AGO,49,1
832,26/08/2020,Angola,Africa,AGO,61,2
833,25/08/2020,Angola,Africa,AGO,51,4
834,24/08/2020,Angola,Africa,AGO,103,2
835,23/08/2020,Angola,Africa,AGO,24,1
836,22/08/2020,Angola,Africa,AGO,29,1
837,21/08/2020,Angola,Africa,AGO,49,2
838,20/08/2020,Angola,Africa,AGO,0,0
839,19/08/2020,Angola,Africa,AGO,60,2
840,18/08/2020,Angola,Africa,AGO,27,2
841,17/08/2020,Angola,Africa,AGO,27,0
842,16/08/2020,Angola,Africa,AGO,37,3
843,15/08/2020,Angola,Africa,AGO,53,3
844,14/08/2020,Angola,Africa,AGO,27,0
845,13/08/2020,Angola,Africa,AGO,56,2
846,12/08/2020,Angola,Africa,AGO,7,3
847,11/08/2020,Angola,Africa,AGO,100,5
848,10/08/2020,Angola,Africa,AGO,89,6
849,09/08/2020,Angola,Africa,AGO,0,0
850,08/08/2020,Angola,Africa,AGO,88,2
851,07/08/2020,Angola,Africa,AGO,51,3
852,06/08/2020,Angola,Africa,AGO,180,5
853,05/08/2020,Angola,Africa,AGO,0,0
854,04/08/2020,Angola,Africa,AGO,16,2
855,03/08/2020,Angola,Africa,AGO,34,0
856,02/08/2020,Angola,Africa,AGO,5,1
857,01/08/2020,Angola,Africa,AGO,31,3
858,31/07/2020,Angola,Africa,AGO,78,1
859,30/07/2020,Angola,Africa,AGO,50,6
860,29/07/2020,Angola,Africa,AGO,18,1
861,28/07/2020,Angola,Africa,AGO,2,0
862,27/07/2020,Angola,Africa,AGO,50,5
863,26/07/2020,Angola,Africa,AGO,29,2
864,25/07/2020,Angola,Africa,AGO,39,0
865,24/07/2020,Angola,Africa,AGO,33,3
866,23/07/2020,Angola,Africa,AGO,30,1
867,22/07/2020,Angola,Africa,AGO,0,0
868,21/07/2020,Angola,Africa,AGO,44,0
869,20/07/2020,Angola,Africa,AGO,18,0
870,19/07/2020,Angola,Africa,AGO,49,0
871,18/07/2020,Angola,Africa,AGO,31,1
872,17/07/2020,Angola,Africa,AGO,31,1
873,16/07/2020,Angola,Africa,AGO,51,1
874,15/07/2020,Angola,Africa,AGO,19,0
875,14/07/2020,Angola,Africa,AGO,0,0
876,13/07/2020,Angola,Africa,AGO,23,1
877,12/07/2020,Angola,Africa,AGO,25,2
878,11/07/2020,Angola,Africa,AGO,62,1
879,10/07/2020,Angola,Africa,AGO,10,1
880,09/07/2020,Angola,Africa,AGO,33,2
881,08/07/2020,Angola,Africa,AGO,0,0
882,07/07/2020,Angola,Africa,AGO,7,0
883,06/07/2020,Angola,Africa,AGO,0,0
884,05/07/2020,Angola,Africa,AGO,18,1
885,04/07/2020,Angola,Africa,AGO,13,1
886,03/07/2020,Angola,Africa,AGO,24,2
887,02/07/2020,Angola,Africa,AGO,7,2
888,01/07/2020,Angola,Africa,AGO,8,2
889,30/06/2020,Angola,Africa,AGO,9,0
890,29/06/2020,Angola,Africa,AGO,23,1
891,28/06/2020,Angola,Africa,AGO,32,0
892,27/06/2020,Angola,Africa,AGO,15,0
893,26/06/2020,Angola,Africa,AGO,8,0
894,25/06/2020,Angola,Africa,AGO,3,0
895,24/06/2020,Angola,Africa,AGO,3,1
896,23/06/2020,Angola,Africa,AGO,7,0
897,22/06/2020,Angola,Africa,AGO,4,1
898,21/06/2020,Angola,Africa,AGO,6,0
899,20/06/2020,Angola,Africa,AGO,11,1
900,19/06/2020,Angola,Africa,AGO,0,0
901,18/06/2020,Angola,Africa,AGO,13,1
902,17/06/2020,Angola,Africa,AGO,0,0
903,16/06/2020,Angola,Africa,AGO,2,0
904,15/06/2020,Angola,Africa,AGO,2,0
905,14/06/2020,Angola,Africa,AGO,8,1
906,13/06/2020,Angola,Africa,AGO,12,0
907,12/06/2020,Angola,Africa,AGO,5,1
908,11/06/2020,Angola,Africa,AGO,17,0
909,10/06/2020,Angola,Africa,AGO,4,0
910,09/06/2020,Angola,Africa,AGO,1,0
911,08/06/2020,Angola,Africa,AGO,5,0
912,07/06/2020,Angola,Africa,AGO,0,0
913,06/06/2020,Angola,Africa,AGO,0,0
914,05/06/2020,Angola,Africa,AGO,0,0
915,04/06/2020,Angola,Africa,AGO,0,0
916,03/06/2020,Angola,Africa,AGO,0,0
917,02/06/2020,Angola,Africa,AGO,0,0
918,01/06/2020,Angola,Africa,AGO,2,0
919,31/05/2020,Angola,Africa,AGO,7,0
920,30/05/2020,Angola,Africa,AGO,4,0
921,29/05/2020,Angola,Africa,AGO,2,0
922,28/05/2020,Angola,Africa,AGO,0,0
923,27/05/2020,Angola,Africa,AGO,2,0
924,26/05/2020,Angola,Africa,AGO,0,0
925,25/05/2020,Angola,Africa,AGO,9,1
926,24/05/2020,Angola,Africa,AGO,0,0
927,23/05/2020,Angola,Africa,AGO,2,0
928,22/05/2020,Angola,Africa,AGO,6,0
929,21/05/2020,Angola,Africa,AGO,2,1
930,20/05/2020,Angola,Africa,AGO,2,0
931,19/05/2020,Angola,Africa,AGO,0,0
932,18/05/2020,Angola,Africa,AGO,0,0
933,17/05/2020,Angola,Africa,AGO,0,0
934,16/05/2020,Angola,Africa,AGO,0,0
935,15/05/2020,Angola,Africa,AGO,3,0
936,14/05/2020,Angola,Africa,AGO,0,0
937,13/05/2020,Angola,Africa,AGO,0,0
938,12/05/2020,Angola,Africa,AGO,0,0
939,11/05/2020,Angola,Africa,AGO,2,0
940,10/05/2020,Angola,Africa,AGO,0,0
941,09/05/2020,Angola,Africa,AGO,7,0
942,08/05/2020,Angola,Africa,AGO,0,0
943,07/05/2020,Angola,Africa,AGO,0,0
944,06/05/2020,Angola,Africa,AGO,1,0
945,05/05/2020,Angola,Africa,AGO,0,0
946,04/05/2020,Angola,Africa,AGO,0,0
947,03/05/2020,Angola,Africa,AGO,6,0
948,02/05/2020,Angola,Africa,AGO,2,0
949,01/05/2020,Angola,Africa,AGO,0,0
950,30/04/2020,Angola,Africa,AGO,0,0
951,29/04/2020,Angola,Africa,AGO,0,0
952,28/04/2020,Angola,Africa,AGO,1,0
953,27/04/2020,Angola,Africa,AGO,1,0
954,26/04/2020,Angola,Africa,AGO,0,0
955,25/04/2020,Angola,Africa,AGO,0,0
956,24/04/2020,Angola,Africa,AGO,1,0
957,23/04/2020,Angola,Africa,AGO,0,0
958,22/04/2020,Angola,Africa,AGO,0,0
959,21/04/2020,Angola,Africa,AGO,0,0
960,20/04/2020,Angola,Africa,AGO,0,0
961,19/04/2020,Angola,Africa,AGO,5,0
962,18/04/2020,Angola,Africa,AGO,0,0
963,17/04/2020,Angola,Africa,AGO,0,0
964,16/04/2020,Angola,Africa,AGO,0,0
965,15/04/2020,Angola,Africa,AGO,0,0
966,14/04/2020,Angola,Africa,AGO,0,0
967,13/04/2020,Angola,Africa,AGO,0,0
968,12/04/2020,Angola,Africa,AGO,0,0
969,11/04/2020,Angola,Africa,AGO,0,0
970,10/04/2020,Angola,Africa,AGO,0,0
971,09/04/2020,Angola,Africa,AGO,2,0
972,08/04/2020,Angola,Africa,AGO,1,0
973,07/04/2020,Angola,Africa,AGO,2,0
974,06/04/2020,Angola,Africa,AGO,4,0
975,05/04/2020,Angola,Africa,AGO,2,0
976,04/04/2020,Angola,Africa,AGO,0,0
977,03/04/2020,Angola,Africa,AGO,0,0
978,02/04/2020,Angola,Africa,AGO,1,0
979,01/04/2020,Angola,Africa,AGO,0,0
980,31/03/2020,Angola,Africa,AGO,0,0
981,30/03/2020,Angola,Africa,AGO,3,2
982,29/03/2020,Angola,Africa,AGO,0,0
983,28/03/2020,Angola,Africa,AGO,1,0
984,27/03/2020,Angola,Africa,AGO,1,0
985,26/03/2020,Angola,Africa,AGO,0,0
986,25/03/2020,Angola,Africa,AGO,0,0
987,24/03/2020,Angola,Africa,AGO,0,0
988,23/03/2020,Angola,Africa,AGO,0,0
989,22/03/2020,Angola,Africa,AGO,2,0
990,01/09/2020,Anguilla,America,AIA,0,0
991,31/08/2020,Anguilla,America,AIA,0,0
992,30/08/2020,Anguilla,America,AIA,0,0
993,29/08/2020,Anguilla,America,AIA,0,0
994,28/08/2020,Anguilla,America,AIA,0,0
995,27/08/2020,Anguilla,America,AIA,0,0
996,26/08/2020,Anguilla,America,AIA,0,0
997,25/08/2020,Anguilla,America,AIA,0,0
998,24/08/2020,Anguilla,America,AIA,0,0
999,23/08/2020,Anguilla,America,AIA,0,0
1000,22/08/2020,Anguilla,America,AIA,0,0
1001,21/08/2020,Anguilla,America,AIA,0,0
1002,20/08/2020,Anguilla,America,AIA,0,0
1003,19/08/2020,Anguilla,America,AIA,0,0
1004,18/08/2020,Anguilla,America,AIA,0,0
1005,17/08/2020,Anguilla,America,AIA,0,0
1006,16/08/2020,Anguilla,America,AIA,0,0
1007,15/08/2020,Anguilla,America,AIA,0,0
1008,14/08/2020,Anguilla,America,AIA,0,0
1009,13/08/2020,Anguilla,America,AIA,0,0
1010,12/08/2020,Anguilla,America,AIA,0,0
1011,11/08/2020,Anguilla,America,AIA,0,0
1012,10/08/2020,Anguilla,America,AIA,0,0
1013,09/08/2020,Anguilla,America,AIA,0,0
1014,08/08/2020,Anguilla,America,AIA,0,0
1015,07/08/2020,Anguilla,America,AIA,0,0
1016,06/08/2020,Anguilla,America,AIA,0,0
1017,05/08/2020,Anguilla,America,AIA,0,0
1018,04/08/2020,Anguilla,America,AIA,0,0
1019,03/08/2020,Anguilla,America,AIA,0,0
1020,02/08/2020,Anguilla,America,AIA,0,0
1021,01/08/2020,Anguilla,America,AIA,0,0
1022,31/07/2020,Anguilla,America,AIA,0,0
1023,30/07/2020,Anguilla,America,AIA,0,0
1024,29/07/2020,Anguilla,America,AIA,0,0
1025,28/07/2020,Anguilla,America,AIA,0,0
1026,27/07/2020,Anguilla,America,AIA,0,0
1027,26/07/2020,Anguilla,America,AIA,0,0
1028,25/07/2020,Anguilla,America,AIA,0,0
1029,24/07/2020,Anguilla,America,AIA,0,0
1030,23/07/2020,Anguilla,America,AIA,0,0
1031,22/07/2020,Anguilla,America,AIA,0,0
1032,21/07/2020,Anguilla,America,AIA,0,0
1033,20/07/2020,Anguilla,America,AIA,0,0
1034,19/07/2020,Anguilla,America,AIA,0,0
1035,18/07/2020,Anguilla,America,AIA,0,0
1036,17/07/2020,Anguilla,America,AIA,0,0
1037,16/07/2020,Anguilla,America,AIA,0,0
1038,15/07/2020,Anguilla,America,AIA,0,0
1039,14/07/2020,Anguilla,America,AIA,0,0
1040,13/07/2020,Anguilla,America,AIA,0,0
1041,12/07/2020,Anguilla,America,AIA,0,0
1042,11/07/2020,Anguilla,America,AIA,0,0
1043,10/07/2020,Anguilla,America,AIA,0,0
1044,09/07/2020,Anguilla,America,AIA,0,0
1045,08/07/2020,Anguilla,America,AIA,0,0
1046,07/07/2020,Anguilla,America,AIA,0,0
1047,06/07/2020,Anguilla,America,AIA,0,0
1048,05/07/2020,Anguilla,America,AIA,0,0
1049,04/07/2020,Anguilla,America,AIA,0,0
1050,03/07/2020,Anguilla,America,AIA,0,0
1051,02/07/2020,Anguilla,America,AIA,0,0
1052,01/07/2020,Anguilla,America,AIA,0,0
1053,30/06/2020,Anguilla,America,AIA,0,0
1054,29/06/2020,Anguilla,America,AIA,0,0
1055,28/06/2020,Anguilla,America,AIA,0,0
1056,27/06/2020,Anguilla,America,AIA,0,0
1057,26/06/2020,Anguilla,America,AIA,0,0
1058,25/06/2020,Anguilla,America,AIA,0,0
1059,24/06/2020,Anguilla,America,AIA,0,0
1060,23/06/2020,Anguilla,America,AIA,0,0
1061,22/06/2020,Anguilla,America,AIA,0,0
1062,21/06/2020,Anguilla,America,AIA,0,0
1063,20/06/2020,Anguilla,America,AIA,0,0
1064,19/06/2020,Anguilla,America,AIA,0,0
1065,18/06/2020,Anguilla,America,AIA,0,0
1066,17/06/2020,Anguilla,America,AIA,0,0
1067,16/06/2020,Anguilla,America,AIA,0,0
1068,15/06/2020,Anguilla,America,AIA,0,0
1069,14/06/2020,Anguilla,America,AIA,0,0
1070,13/06/2020,Anguilla,America,AIA,0,0
1071,12/06/2020,Anguilla,America,AIA,0,0
1072,11/06/2020,Anguilla,America,AIA,0,0
